Project Code	Process ID	Sample ID	BIN	COI-5P Seq. Length	COI-5P Trace Count	COI-5P Accession	Image Count	Barcode Compliant	Flagged Record	Field ID	Museum ID	Collection Code	Institution Storing	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identifier Email	Identification Method	Taxonomy Notes	Sex	Reproduction	Extra Info	Notes	Voucher Status	Tissue Descriptor	Associated Taxa	Associated Specimens	Collectors	Collection Date	Country/Ocean	State/Province	Region	Sector	Exact Site	Lat	Lon	Elev	Elevation Precision	GPS Source	Collection Date Accuracy	Habitat	Sampling Protocol	Collection Notes
ASILO	ASILO610-17	CCDB-31126-D04	BOLD:ADE2272	603[0n]	4.0	MG967922	1	Yes		CCDB-31126-D04	USNM ENT 01343428	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Incamyia	Incamyia cuzcensis	USNM Curators										Copitarsia spp.		F.Hinostroza	30-Nov-1976	Peru	Ayacucho			Cangallo, Pampa Cangallo						29.0			
ASILO	ASILO611-17	CCDB-31126-D05		307[0n]	2.0	MG967862	1	No		CCDB-31126-D05	USNM ENT 01343429	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Lydinolydella	Lydinolydella rasilis	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018	|BOLD_Curation_from_Lydinolydella basailis|							Yellow and Black Beetle		J.Shuster	01-Dec-1978	Guatemala				Guatemala City									
ASILO	ASILO612-17	CCDB-31126-D06					1	No	Yes	CCDB-31126-D06	USNM ENT 01343430	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Lydellothelaira		USNM Curators							Sao Paulo Braz No 801.7			Chrysomelidae		Parker	14-Feb-1943	Uruguay				Montevideo South American Pares Lab									
ASILO	ASILO613-17	CCDB-31126-D07					1	No		CCDB-31126-D07	USNM ENT 01343431	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Neominthopsis		USNM Curators				M								J.M.Aldrich	22-May-1926	Guatemala	Alta Verapaz			Coban									
ASILO	ASILO614-17	CCDB-31126-D08		407[0n]	2.0	MG967761	1	No		CCDB-31126-D08	USNM ENT 01343432	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Ollachactia	Ollachactia mucronata	C. W. Sabrosky		Det Label (no date)								Rachiplusia ou		J.Burgos	30-Sep-1972	Ecuador	Canar									29.0			Host (Lepidoptera Larvae) Feeding on Guanto Leaves
ASILO	ASILO615-17	CCDB-31126-D09		0[n]	2.0		1	No		CCDB-31126-D09	USNM ENT 01343433	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Tettigoniophaga		USNM Curators												C.H.T.Townsend	31-Jul-1926	Peru				Bellavista, Rio Huallaga						30.0			Host On Foliage
ASILO	ASILO616-17	CCDB-31126-D10					1	No		CCDB-31126-D10	USNM ENT 01343434	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Eophyllophila	Eophyllophila elegans	USNM Curators							Collection of Paul H Arnaud JR					P.S.Nathan	31-May-1966	India				Conchona, Anamalai Hills			1067.0			30.0			
ASILO	ASILO617-17	CCDB-31126-D11	BOLD:ACR2122	658[0n]	4.0	MG968177	1	Yes		CCDB-31126-D11	USNM ENT 01343435	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Ligeria	Ligeria angusticornis	Hans-Peter Tschorsnig	hanspeter.tschorsnig@smns-bw.de	Det Label (no date)										P.H.ArnaudJr	08-Aug-1997	Switzerland	Vaud			Cudrefin Chavannes								Arnaud Flight Trap	
ASILO	ASILO618-17	CCDB-31126-D12		0[n]	2.0		1	No		CCDB-31126-D12	USNM ENT 01343436	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Lomachantha	Lomachantha parra	USNM Curators			BOLD_Curation_from_Lomacantha parra|				N.Baranov Coll 1960						24-Jul-1929	Croatia				Zagreb									
ASILO	ASILO619-17	CCDB-31126-E01		0[n]	2.0		1	No		CCDB-31126-E01	USNM ENT 01343437	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Urodexia	Urodexia penicillum	USNM Curators												D.Davis	31-Oct-1965	Philippines				Mindanao, Mount Apo School, 15 km Southwest of Davao			500.0			9.0			
ASILO	ASILO620-17	CCDB-31126-E02		0[n]	2.0		1	No		CCDB-31126-E02	USNM ENT 01343438	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Diotrephes	Diotrephes atriventris	USNM Curators							M.J.|305 4c					P.A.Goodwin	15-Jun-1979	Portugal				North of Lisbon								McPhail Trap	On Torula Yeast
ASILO	ASILO621-17	CCDB-31126-E03	BOLD:ADL2089	658[0n]	4.0	MG968255	1	Yes		CCDB-31126-E03	USNM ENT 01343439	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Acantholespesia	Acantholespesia comstocki	USNM Curators										Opuntia humifusa		T.D.Marsico	30-Apr-2009	United States	Florida	Liberty County		Sweetwater	30.505	-84.955							Emergence by 4 Jun 2009 with Melitara prodenialis and Copestylum sp.
ASILO	ASILO622-17	CCDB-31126-E04		407[0n]	2.0	MG967806	1	No		CCDB-31126-E04	USNM ENT 01343440	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Buquetia	Buquetia obscura	C. W. Sabrosky		Det Label (no date)										H.V.Weems	26-Jun-1966	United States	Utah			Spring Hollow Campground, Logan Canyon			1600.0	76.0					
ASILO	ASILO623-17	CCDB-31126-E05		407[0n]	2.0	MG967861	1	No		CCDB-31126-E05	USNM ENT 01343441	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Eulobomyia	Eulobomyia neotropica	Woodley		Det Label 2008		M		Paratype				Pupa of Gena bisuica		A.E.Bustillo	27-Feb-1970	Colombia	Antioquia			El Retiro									Emerged
ASILO	ASILO624-17	CCDB-31126-E06		0[n]	2.0		1	No		CCDB-31126-E06	USNM ENT 01343442	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Carcelia	Carcelia languida	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018								Pupa of Estigmene acraea		R.E.Silberglied	17-Jun-1969	United States	Florida	Hendry County		Devils Gardens, 17 Miles South of Intersection of RTE 833 and RTE 80									Emerged from Own Puparium 9 Oct 1969
ASILO	ASILO625-17	CCDB-31126-E07		307[0n]	2.0	MG967763	1	No		CCDB-31126-E07	USNM ENT 01343443	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Prospherysa	Prospherysa pulverea	USNM Curators												W.Wirth	11-May-1973	United States	Florida	Lee County		Sanibel Island								Malaise Trap	
ASILO	ASILO626-17	CCDB-31126-E08	BOLD:ABW0397	658[0n]	2.0	MG967908	1	Yes		CCDB-31126-E08	USNM ENT 01343444	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Phebellia	Phebellia erecta	USNM Curators			BOLD_Curation_from_Thelymyia erecta|							Tagetes??erecta		R.W.Dawson	06-Jun-1966	United States	Washington			Pullman								Malaise Trap	
ASILO	ASILO627-17	CCDB-31126-E09		407[0n]	2.0	MG967792	1	No		CCDB-31126-E09	USNM ENT 01343445	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Townsendiellomyia	Townsendiellomyia nidicola	USNM Curators										Prepupa of Nygmia phaeorrhoea		P.Schaefer	01-Jun-1971	United States	Maine			Casco Bay, Cow Island									
ASILO	ASILO628-17	CCDB-31126-E10		307[0n]	2.0	MG967961	1	No		CCDB-31126-E10	USNM ENT 01343446	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Chaetophorocera	Chaetophorocera andina	USNM Curators		Det Label (no date)								Pupae Oxydia trychiata			16-Oct-1975	Colombia				Bello Antioquia									
ASILO	ASILO629-17	CCDB-31126-E11		0[n]	2.0		1	No		CCDB-31126-E11	USNM ENT 01343447	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Amphicestonia	Amphicestonia dispar	L. Mesnil		Det Label (1959)										Stackelberg	16-May-1943	Tajikistan				Dushanbe, Loessial Hills									
ASILO	ASILO630-17	CCDB-31126-E12		0[n]	2.0		1	No		CCDB-31126-E12	USNM ENT 01343448	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Chlorolydella		USNM Curators												Krombein, Spangler	07-Feb-1968	Kenya				Ngong Forestry Station						6.0		Malaise Trap	
ASILO	ASILO631-17	CCDB-31126-F01		407[0n]	2.0	MG967856	1	No		CCDB-31126-F01	USNM ENT 01343449	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Descampsina	Descampsina sesamiae	USNM Curators				M						Sesamia Sugarcane		V.P.Rau	10-Jul-1974	Ghana				Kumas									
ASILO	ASILO632-17	CCDB-31126-F02			4.0		1	No		CCDB-31126-F02	USNM ENT 01343450	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Kuwanimyia	Kuwanimyia appendiculata	USNM Curators			BOLD_Curation_from_Prosopodopsis apendiculata|									K.V.Krombein, T.Wijesinhe, S.Sifiwardane, L.Jayawickrema, T.Gunawardane	01-Feb-1979	Sri Lanka	Sabaragamuwa	Ratnapura		Kuriwita, Eratne, Adams Peak Trail								Malaise Trap	
ASILO	ASILO633-17	CCDB-31126-F03		0[n]	2.0		1	No		CCDB-31126-F03	USNM ENT 01343451	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Ptesiomyia	Ptesiomyia alacris	USNM Curators							N.Baranov Coll 1960						18-May-1928	Serbia				Golubac									
ASILO	ASILO634-17	CCDB-31126-F04		0[n]	2.0		1	No		CCDB-31126-F04	USNM ENT 01343452	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Thelairosoma		USNM Curators												Krombein, Spangler	31-Jan-1968	Kenya				Ngong Forestry Station						4.0		Malaise Trap	
ASILO	ASILO635-17	CCDB-31126-F05					1	No	Yes	CCDB-31126-F05	USNM ENT 01343453	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Pexopsis	Pexopsis aprica	USNM Curators												C.P.Mesnil	04-May-1957	Germany				Rastett									
ASILO	ASILO636-17	CCDB-31126-F06		307[0n]	2.0	MG968212	1	No		CCDB-31126-F06	USNM ENT 01343454	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Blepharipa		Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018					Vel Fica|Ingenieria Agronomica. Universidad Central de Venezuela			Ezinnys ello		J.Semidey	16-Sep-1966	Venezuela	Aragua			El Limon			450.0						Host on Euphorbia zapatico
ASILO	ASILO637-17	CCDB-31126-F07			2.0		1	No		CCDB-31126-F07	USNM ENT 01343455	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Azygobothria	Azygobothria aurea	USNM Curators				M								C.H.T.Townsend	04-Feb-1972	Peru				San Rafael, Casma Asclepias									
ASILO	ASILO638-17	CCDB-31126-F08		0[n]	2.0		1	No		CCDB-31126-F08	USNM ENT 01343456	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Dolichocolon		USNM Curators							Collection of Paul H Arnaud JR					P.S.Nathan	31-May-1963	India				Madras, Anamalai Hills, Kadamparai			1067.0			30.0			
ASILO	ASILO639-17	CCDB-31126-F09	BOLD:AAZ0823	658[0n]	4.0	MG968019	1	Yes		CCDB-31126-F09	USNM ENT 01343457	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Drino	Drino atropivora	K. Gohorpade		Det Label (2009)	BOLD_Curation_from_Zygobothria atropovora|				D801|K.Ghorpade Collection Dharwar (India)					K.Ghorpade	25-Sep-2009	India	Karnataka			Dharwar			727.0						
ASILO	ASILO640-17	CCDB-31126-F10		0[n]	2.0		1	No		CCDB-31126-F10	USNM ENT 01343458	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Tritaxys		USNM Curators												W.W.Wirth	18-Dec-1956	Australia	Australian Capital Territory			Canberra									
ASILO	ASILO641-17	CCDB-31126-F11			2.0		1	No		CCDB-31126-F11	USNM ENT 01343459	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Ugimeigenia		USNM Curators							219					J.Laffoon	01-Dec-1944	Australia				Solomon Islands, Guadalcanal, I Malimbu R									
ASILO	ASILO642-17	CCDB-31126-F12					1	No	Yes	CCDB-31126-F12	USNM ENT 01343460	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Erythrocera	Erythrocera nigripes	Max Paul Riedel		Det Label (no date)					Date from Det Label					M.P.Riedel, N.Baranov	31-Dec-1960	Germany				Frankfurt Oder						365.0			
ASILO	ASILO643-17	CCDB-31126-G01	BOLD:ACM5356	658[0n]	4.0	MG967812	1	Yes		CCDB-31126-G01	USNM ENT 01343461	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Eurysthaea	Eurysthaea scutellaris	USNM Curators							BIIRL-93-ID# 9C Tachinid sp.|ahalebellus Guence			Bellus		K.Chen	25-Jun-1993	France				Gard Cirque de Navacelles									
ASILO	ASILO644-17	CCDB-31126-G02		0[n]	4.0		1	No		CCDB-31126-G02	USNM ENT 01343462	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Gaedia	Gaedia connexa	Hans-Peter Tschorsnig	hanspeter.tschorsnig@smns-bw.de	Det Label (no date)								Flower of Umbelliferae		P.H.ArnaudJr	30-Jul-1976	Switzerland				Ticino Contra			580.0						
ASILO	ASILO645-17	CCDB-31126-G03		0[n]	2.0		1	No		CCDB-31126-G03	USNM ENT 01343463	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Masistylum	Masistylum arcuatum	USNM Curators		Det Label (no date)					Date from Det Label					N.Baranov	31-Dec-1960	Austria				Styrian Alps, Stivbl.						365.0			
ASILO	ASILO646-17	CCDB-31126-G04		0[n]	2.0		1	No		CCDB-31126-G04	USNM ENT 01343464	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Thelyconychia	Thelyconychia solivaga	V. Richter		Det Label (no date)	BOLD_Curation_from_Thelyconchia solivaga|									C.W.Sabrosky	29-Jul-1950	Egypt				Oasis Feiran Sinai						9.0			
ASILO	ASILO647-17	CCDB-31126-G05		0[n]	2.0		1	No		CCDB-31126-G05	USNM ENT 01343465	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Hyphantrophaga	Hyphantrophaga virilis	USNM Curators			BOLD_Curation_from_Zenillia blanda|	M			Nov					W.M.Mann	31-Dec-1922	Bolivia				Rirrenabaque Beni Bolivia						729.0			
ASILO	ASILO648-17	CCDB-31126-G06	BOLD:ACI9136	658[0n]	4.0	MG967884	1	Yes		CCDB-31126-G06	USNM ENT 01343466	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Carcelia	Carcelia languida	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018								Estigmene acrea		F.Pacheco	31-Dec-1976	Mexico	Sonora			Valle del Yaqui						30.0			
ASILO	ASILO649-17	CCDB-31126-G07		0[n]	2.0		1	No		CCDB-31126-G07	USNM ENT 01343467	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Thecocarcelia	Thecocarcelia oculata	USNM Curators							C113c-15|19|Locality illegable, see label photo					V.P.Rao	28-Feb-1964	India										27.0			
ASILO	ASILO650-17	CCDB-31126-G08					1	No		CCDB-31126-G08	USNM ENT 01343468	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Orohoughia	Orohoughia aurata	C. W. Sabrosky		Det Label (no date)					P513			Loruas alabama		L.Quiniero	13-Oct-1977	Colombia				Palmira									
ASILO	ASILO651-17	CCDB-31126-G09	BOLD:AAP4821	407[0n]	2.0	MG967988	1	No		CCDB-31126-G09	USNM ENT 01343469	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Houghia	Houghia setinervis	USNM Curators			BOLD_Curation_from_Eumasicera setinervis|									W.W.Wirth	23-Jun-1973	United States	Florida	Santa Rosa County		Blackwater River State Forest								Malaise Trap	
ASILO	ASILO652-17	CCDB-31126-G10		0[n]	2.0		1	No		CCDB-31126-G10	USNM ENT 01343470	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Paratryphera	Paratryphera barbatula	Hans-Peter Tschorsnig	hanspeter.tschorsnig@smns-bw.de	Det Label (no date)										P.H.ArnaudJr	25-Jun-1976	Switzerland	Valais			La Valle de Bagnes, Cotterg									
ASILO	ASILO653-17	CCDB-31126-G11		0[n]	2.0		1	No		CCDB-31126-G11	USNM ENT 01343471	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Phorocerosoma	Phorocerosoma postulans	C. W. Sabrosky		Det Label (1969)	BOLD_Curation_from_Phorocerosoma anomala|Phorocerosoma anomala N.Baranoff	F		Paralectotype						H.Sauter	31-May-1914	Japan				Toa Tsui Kutsu						30.0			
ASILO	ASILO654-17	CCDB-31126-G12		407[0n]	2.0	MG968095	1	No		CCDB-31126-G12	USNM ENT 01343472	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Pseudochaeta	Pseudochaeta pyralidis	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018					Small Bristle apically on Vein I in h. Wing, on Se in RT			Bidens and other weeds		W.H.Pierce	01-Jan-1972	United States	Florida	Monroe County		Stock Island									
ASILO	ASILO655-17	CCDB-31126-H01	BOLD:ACA5268	407[0n]	4.0	MG968103	1	No		CCDB-31126-H01	USNM ENT 01343473	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Pseudochaeta	Pseudochaeta perdecora	USNM Curators							SR941					W.H.Pierce	27-Jun-1971	United States	Florida	Monroe County		Boca Chica West End							Low Vegetation		
ASILO	ASILO656-17	CCDB-31126-H02	BOLD:ADL2250	658[0n]	4.0	MG968038	1	Yes		CCDB-31126-H02	USNM ENT 01343474	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Argyrochaetona		USNM Curators										Diaphania nitidalis		N.Condon	30-Jun-1986	Venezuela				Miranda, Guatopo National Park auga Blanca						29.0			
ASILO	ASILO657-17	CCDB-31126-H03		0[n]	2.0		1	No		CCDB-31126-H03	USNM ENT 01343475	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Argyrophylax	Argyrophylax albincisa	USNM Curators							PR-2608|50-5083			Hedylepta indicata		H.K.Plant	15-Feb-1950	Puerto Rico				Barceloneta									
ASILO	ASILO658-17	CCDB-31126-H04	BOLD:ADE1059	658[0n]	4.0	MG967848	1	Yes		CCDB-31126-H04	USNM ENT 01343476	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Chaetocnephalia	Chaetocnephalia americana	USNM Curators												D.M.Davis, B.Akerbergs	05-Feb-1979	Chile	Araucania	Malleco		Nahuelbuta National Park near Gringos Camp						7.0			
ASILO	ASILO659-17	CCDB-31126-H05		0[n]	2.0		1	No		CCDB-31126-H05	USNM ENT 01343477	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Chaetocrania	Chaetocrania antennalis	USNM Curators												Lightfoot, Cobb	27-May-1979	United States	Oregon	Harney County											T34S R35E S10 NW
ASILO	ASILO660-17	CCDB-31126-H06		307[0n]	4.0	MG967996	1	No		CCDB-31126-H06	USNM ENT 01343478	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Chaetocraniopsis		USNM Curators												D.R.Davis	24-Nov-1981	Chile	Santiago			Pilay, Rio Peuco Ca 45 km South of Santiago			800.0			1.0			
ASILO	ASILO661-17	CCDB-31126-H07					1	No	Yes	CCDB-31126-H07	USNM ENT 01343479	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Cnephalodes	Cnephalodes pollinosus	USNM Curators			BOLD_Curation_from_Cnephalodes pollinosis|			Paratype	TD4|No 15185 USNM					C.H.T.Townsend	21-Jun-1911	Peru				Piura									
ASILO	ASILO662-17	CCDB-31126-H08	BOLD:ADL0666	658[0n]	4.0	MG968021	1	Yes		CCDB-31126-H08	USNM ENT 01343480	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Exoristinae	Distichona	Distichona kansensis	USNM Curators												J.Stewart	03-Aug-1970	United States	New Jersey			Moorestown								Black Light Trap	
ASILO	ASILO663-17	CCDB-31126-H09		407[0n]	2.0	MG968040	1	No		CCDB-31126-H09	USNM ENT 01343481	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Dolichocnephalia		USNM Curators							Trigo|Colombia R.F.Ruppel			Gusana ejercito		R.F.Ruppel	04-Jan-1957	South Africa													Parasite
ASILO	ASILO664-17	CCDB-31126-H10		0[n]	2.0		1	No		CCDB-31126-H10	USNM ENT 01343482	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Eucnephalia	Eucnephalia gonoides			Det Label (no date)	Identifier: Keep										31-Aug-1922	United States	Arizona			Sabino Basin, South Catalina Mountians						30.0			
ASILO	ASILO665-17	CCDB-31126-H11		307[0n]	4.0	MG967844	1	No		CCDB-31126-H11	USNM ENT 01343483	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Goniinae	Goniophthalmus												Heliothis armigera		R.C.Patel	31-Jan-1966	India				Anand Institute of Agriculture						30.0			Emerged
